field_name_1,ticker,title,description,author,url,source,timestamp,published_at,sentiment
704540,LLY,"SHAREHOLDER ALERT: WeissLaw LLP Investigates Dermira, Inc.","WeissLaw LLP is investigating possible breaches of fiduciary duty and other violations of law by the Board of Directors of Dermira, Inc. (""DERM"" or the ""Company"") (NASDAQ: DERM) in connection with the proposed acquisition of the Company by Eli Lilly and Compa…",PR Newswire,https://news.yahoo.com/shareholder-alert-weisslaw-llp-investigates-202300524.html,Yahoo.com,,2020-01-10T20:23:00Z,-0.12
704031,PRGO,Are Investors Undervaluing Perrigo Company plc (NYSE:PRGO) By 50%?,"Today we'll do a simple run through of a valuation method used to estimate the attractiveness of Perrigo Company plc...",Simply Wall St,https://finance.yahoo.com/news/investors-undervaluing-perrigo-company-plc-172823320.html,Yahoo.com,,2020-01-10T17:28:23Z,0.42
703833,LLY,"ALERT: Rowley Law PLLC is Investigating Proposed Acquisition of Dermira, Inc.","NEW YORK, Jan. 10, 2020 /PRNewswire/ -- Rowley Law PLLC is investigating potential securities law violations by Dermira, Inc. (NASDAQ: DERM) and its board of directors concerning the proposed acquisition of the company by Eli Lilly and Company (NYSE: LLY). St…",,https://prnmedia.prnewswire.com:443/news-releases/alert-rowley-law-pllc-is-investigating-proposed-acquisition-of-dermira-inc-300985030.html,Prnewswire.com,,2020-01-10T17:13:00Z,0.19
703834,LLY,Eli Lilly Gets Skin in the Eczema Game With $1.1B Deal for Dermira,"<p>Eli Lilly has agreed to acquire dermatology drug developer Dermira and its late-stage atopic dermatitis drug for $1.1 billion. Lilly will pay $18.75 per share, a 2.2 percent premium over Dermira’s closing stock price on Thursday. But the deal price represe…",Frank Vinluan,https://xconomy.com/indiana/2020/01/10/eli-lilly-gets-skin-in-the-eczema-game-with-1-1b-deal-for-dermira/,Xconomy.com,,2020-01-10T16:13:43Z,0.44
703835,LLY,Eli Lilly to Boost Its Dermatology Pipeline with $1.1 Billion Dermira Acquisition,It looks like Eli Lilly will compete with Sanofi and Regeneron in the lucrative eczema arena.,newsfeedback@fool.com (Cory Renauer),https://www.fool.com/investing/2020/01/10/eli-lilly-to-boost-its-dermatology-pipeline-with-1.aspx,Fool.com,,2020-01-10T16:08:00Z,0.64
703836,LLY,Lilly agrees to pay $1.1B to buy Peninsula medical dermatology business,Eli Lilly & Co. on Friday said it plans to buy agreed to medical dermatology company Dermira Inc. in a deal valued at $1.1 billion. The Menlo Park business that Lilly is acquiring focuses on the treatment of common skin conditions. One product in its pipeline…,Cromwell Schubarth,https://www.bizjournals.com/sanfrancisco/news/2020/01/10/lilly-agrees-to-pay-1-1b-to-buy-peninsulamedical.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_sanfrancisco+%28San+Francisco+Business+Times%29,Bizjournals.com,,2020-01-10T16:07:49Z,0.66
703837,LLY,Lilly agrees to pay $1.1B to buy Menlo Park medical dermatology business,Eli Lilly & Co. on Friday said it plans to buy medical dermatology company Dermira Inc. in a deal valued at $1.1 billion. The Menlo Park business that Lilly is acquiring focuses on the treatment of common skin conditions. One product in its pipeline is an ecz…,Cromwell Schubarth,https://www.bizjournals.com/sanjose/news/2020/01/10/lilly-agrees-to-pay-1-1b-to-buy-menlo-park-medical.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,Bizjournals.com,,2020-01-10T15:57:50Z,0.51
703838,LLY,"Eli Lilly, Apple, Yum! Brands, Nintendo: Companies to watch","Eli Lilly, Apple, Yum! Brands, Nintendo are the companies to watch on Friday, January 10, 2020.",,https://finance.yahoo.com/news/eli-lilly-apple-yum-brands-nintendo-companies-to-watch-154307247.html,Yahoo.com,,2020-01-10T15:43:07Z,0
703839,LLY,How This Dermira Acquisition Will Round Out Eli Lilly,Dermira shares made a handy gain to close out the week after it was announced that Eli Lilly would be acquiring the firm.,247chrislange,https://247wallst.com/healthcare-business/2020/01/10/how-this-dermira-acquisition-will-round-out-eli-lilly/,247wallst.com,,2020-01-10T15:05:26Z,0.68
703840,LLY,Deals of the day-Mergers and acquisitions,"(Adds Eli Lilly, Sorrento Therapeutics, Takeaway.com)",Reuters Editorial,https://uk.reuters.com/article/deals-day-idUKL4N29F2QT,Reuters,,2020-01-10T14:56:15Z,0
703529,ABBV,EU conditionally approves Allergan takeover by Abbvie,"The European Commission has approved US drugmaker AbbVie's planned $63 billion acquisition of Dublin headquartered Botox-maker Allergan, subject to conditions.",RTÉ News,https://www.rte.ie/news/business/2020/0110/1105588-eu-conditionally-approves-allergan-takeover-by-abbvie/,RTE,,2020-01-10T14:47:37Z,0.67
703530,ABBV,"AbbVie/Allergan tie-up conditionally OK'd in Europe","The European Commission has signed off on AbbVie's (ABBV -0.3%) planned merger with Allergan (AGN +0.3%) with the proviso that Allergan sell IL-23 inhibitor brazikumab to a third party.AbbVie planned",SA Editor Douglas W. House,https://seekingalpha.com/news/3530980-abbvie-allergan-tie-up-conditionally-okd-in-europe,Seekingalpha.com,,2020-01-10T14:40:39Z,-0.08
703659,BMY,"The Zacks Analyst Blog Highlights: Novartis, McDonald's, Bristol-Myers Squibb, CME and UBS","The Zacks Analyst Blog Highlights: Novartis, McDonald's, Bristol-Myers Squibb, CME and UBS",Zacks Equity Research,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-novartis-143802854.html,Yahoo.com,,2020-01-10T14:38:02Z,0
703532,ABBV,EU clears AbbVie takeover of Allergan subject to conditions,"The European Commission said on Friday it had approved U.S. drugmaker AbbVie's planned $63 billion acquisition of Botox-maker Allergan, subject to conditions.",Reuters Editorial,https://www.reuters.com/article/allergan-ma-abbvie-eu-idUSB5N27Y03C,Reuters,,2020-01-10T14:02:48Z,0.48
703841,LLY,"(DERM) Alert: Johnson Fistel Investigates Proposed Sale of Dermira, Inc.; Is $19.30 a Fair Price?","Shareholder rights law firm Johnson Fistel, LLP has launched an investigation into whether the board members of Dermira, Inc. (NASDAQ: DERM) (""Dermira"") breached their fiduciary duties in connection with the proposed sale of the Company to Eli Lilly and Compa…",PR Newswire,https://finance.yahoo.com/news/derm-alert-johnson-fistel-investigates-133500532.html,Yahoo.com,,2020-01-10T13:35:00Z,0.61
703661,BMY,Nektar up 3% premarket on new Bristol-Myers collaboration,Nektar Therapeutics (NASDAQ:NKTR) is up 3% premarket on light volume in reaction to its revised collaboration agreement with Bristol-Myers Squibb (NYSE:BMY) aimed at advancing the combination of bempe,SA Editor Douglas W. House,https://seekingalpha.com/news/3530937-nektar-up-3-premarket-on-new-bristol-myers-collaboration,Seekingalpha.com,,2020-01-10T13:18:30Z,0.49
703534,ABBV,Chinook Therapeutics Obtains Worldwide Rights from AbbVie to Atrasentan with Plans to Develop for the Treatment of Kidney Diseases,"VANCOUVER, British Columbia--(BUSINESS WIRE)--Chinook Therapeutics, Inc., a biotechnology company focused on developing precision medicines for kidney diseases, today announced it has entered into a license agreement with AbbVie, a research-based global bioph…",,https://www.businesswire.com/news/home/20200110005075/en/Chinook-Therapeutics-Obtains-Worldwide-Rights-AbbVie-Atrasentan,Businesswire.com,,2020-01-10T13:06:01Z,0.7
703842,LLY,Lilly bags late-phase Dupixent rival in $1.1B Dermira buyout,"Eli Lilly has struck a $1.1 billion deal to acquire Dermira, landing it a late-phase rival to Regeneron and Sanofi’s blockbuster atopic dermatitis drug Dupixent. The takeover, which values Dermira at just a whisker above its closing price yesterday, comes mon…",Nick Paul,https://www.fiercebiotech.com/biotech/lilly-bags-late-phase-dupixent-rival-1-1b-dermira-buyout,Fiercebiotech.com,,2020-01-10T12:30:12Z,0.68
703185,BMY,Nektar Therapeutics and Bristol-Myers Squibb Amend Strategic Collaboration Agreement for bempegaldesleukin Plus Opdivo (nivolumab),SAN FRANCISCO & NEW YORK--(BUSINESS WIRE)---- $BMY--Nektar Therapeutics and Bristol-Myers Squibb Amend Strategic Collaboration Agreement for bempegaldesleukin Plus Opdivo (nivolumab),,https://www.businesswire.com/news/home/20200110005103/en/Nektar-Therapeutics-Bristol-Myers-Squibb-Amend-Strategic-Collaboration,Businesswire.com,,2020-01-10T12:13:08Z,0.75
703253,LLY,UPDATE 1-Eli Lilly to buy skin disease specialist Dermira for $1.1 billion,"Eli Lilly and Co said on Friday it would buy Dermira Inc for about $1.1 billion in cash, gaining access to the drugmaker's skin disease drugs.",Reuters Editorial,https://www.reuters.com/article/us-dermira-m-a-lilly-idUSKBN1Z917Z,Reuters,,2020-01-10T11:58:15Z,0.42
703254,LLY,Eli Lilly to acquire Dermira for $1.1B,"Eli Lilly (NYSE:LLY) has agreed to acquire Dermira (NASDAQ:DERM) for $18.75 in cash for a total of $1.1B. The transaction should close by quarter-end.The company markets one product, Qbrexza (glycopyr",SA Editor Douglas W. House,https://seekingalpha.com/news/3530903-eli-lilly-to-acquire-dermira-for-1_1b,Seekingalpha.com,,2020-01-10T11:44:54Z,0.27
703256,LLY,Eli Lilly to buy Dermira in a deal valued at $1.1 billion,"Eli Lilly & Co. announced Friday a deal to buy medical dermatology company Dermira Inc. in a deal valued at $1.1 billion. Under terms of the deal, Lilly will pay $18.75 in cash for each Dermira share outstanding, a 2.2% premium to Thursday's closing price of …",Tomi Kilgore,https://www.marketwatch.com/story/eli-lilly-to-buy-dermira-in-a-deal-valued-at-11-billion-2020-01-10,Marketwatch.com,,2020-01-10T11:42:17Z,0.89
703257,LLY,Eli Lilly to buy skin disease specialist Dermira for $1.1 billion,"Eli Lilly and Co said on Friday it would buy Dermira Inc for about $1.1 billion in cash to get access to the drugmaker's skin disease drugs.",Reuters Editorial,https://www.reuters.com/article/dermira-ma-lilly-idUSL4N29F2IF,Reuters,,2020-01-10T11:37:18Z,0
703258,LLY,Lilly Announces Agreement to Acquire Dermira,"INDIANAPOLIS and MENLO PARK, Calif., Jan. 10, 2020 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) and Dermira, Inc. (NASDAQ: DERM) today announced a definitive agreement for Lilly to acquire Dermira for $18.75 per share, or approximately $1.1 billion, in a…",,https://www.prnewswire.com/news-releases/lilly-announces-agreement-to-acquire-dermira-300984850.html,Prnewswire.com,,2020-01-10T11:30:00Z,0.82
702644,BMY,"B-MS, Sanofi Claim Hawaii is Violating Their Free Speech in Plavix Suit","Bristol-Myers Squibb (B-MS) and Sanofi filed a complaint this week in the US District Court for Hawaii to fight a lawsuit brought on by the state, which sought hundreds of millions in civil penalties for the companies’ failure to make certain statements about…",,https://www.raps.org/news-and-articles/news-articles/2020/1/b-ms-sanofi-claim-hawaii-is-violating-their-free?feed=Regulatory-Focus,Raps.org,,2020-01-09T21:49:11Z,-0.8
702645,BMY,Bristol-Myers Squibb Company (BMY) Presents at Goldman Sachs 12th Annual Healthcare CEOs Unscripted Conference (Transcript),,SA Transcripts,https://seekingalpha.com/article/4316059-bristol-myers-squibb-company-bmy-presents-goldman-sachs-12th-annual-healthcare-ceos,Seekingalpha.com,,2020-01-09T21:31:19Z,0
701788,LLY,Lilly launches new robotic drug discovery laboratory,"Eli Lilly (LLY +1.7%), in collaboration with lab automation developer Strateos, announces a new San Diego-based robotic laboratory, called the Lilly Life Sciences Studio Lab, designed to accelerate th",SA Editor Douglas W. House,https://seekingalpha.com/news/3530737-lilly-launches-new-robotic-drug-discovery-laboratory,Seekingalpha.com,,2020-01-09T16:18:12Z,0
701409,ABBV,"The Daily Biotech Pulse: Merck's Keytruda Snags Another FDA Approval, DBV Announces Positive Peanut Allergy Study Findings, Applied Genetic Soars On Trial Results",The following is a roundup of top developments in the biotech space over the last 24 hours.  Scaling The Peaks (Biotech stocks that hit 52-week highs on Jan. 8.) Allergan plc (NYSE: AGN ):  AbbVie Inc ...,,https://finance.yahoo.com/news/daily-biotech-pulse-mercks-keytruda-133954562.html,Yahoo.com,,2020-01-09T13:39:54Z,0.69
701789,LLY,"Eli Lilly and Company in Collaboration with Strateos, Inc. Launch Remote-Controlled Robotic Cloud Lab","Eli Lilly and Company (NYSE: LLY) and Strateos, Inc. today unveiled a new robotic laboratory in San Diego, California designed to accelerate the drug discovery process. The Lilly Life Sciences Studio lab was conceptualized and designed by Lilly as part of a $…",PR Newswire,https://news.yahoo.com/eli-lilly-company-collaboration-strateos-130000852.html,Yahoo.com,,2020-01-09T13:00:00Z,0
700477,BMY,Celgene backs out of $55M settlement over alleged efforts to thwart generics,Bristol-Myers Squibb (BMY +0.5%) unit Celgene has apparently backed out of a $55M settlement that it agreed to in July 2019 over its activities to delay generic encroachment on Revlimid (lenalidomide),SA Editor Douglas W. House,https://seekingalpha.com/news/3530515-celgene-backs-out-of-55m-settlement-over-alleged-efforts-to-thwart-generics,Seekingalpha.com,,2020-01-08T20:37:47Z,-0.08
700411,ABBV,"AbbVie to separate Botox in new aesthetics unit; Brent Saunders won't have role",Shares of AbbVie Inc. and Allergan plc were both up about 1% in trading on Wednesday after AbbVie announced new plans for the combined company once the pending $63 billion acquisition of Allergan closes. Allergan CEO Brent Saunders will be on the board of dir…,Jaimy Lee,https://www.marketwatch.com/story/abbvie-to-separate-botox-in-new-aesthetics-unit-brent-saunders-wont-have-role-2020-01-08,Marketwatch.com,,2020-01-08T20:20:40Z,0
699662,LLY,Polaris Partners Announces Hiring of Darren Carroll as Partner in Boston,"BOSTON--(BUSINESS WIRE)--Polaris Partners, an investment firm with a long history of partnering with repeat entrepreneurs and world-class innovators, is pleased to announce Darren Carroll has joined the firm after completing a 22-year tenure with Eli Lilly an…",,https://www.businesswire.com/news/home/20200108005230/en/Polaris-Partners-Announces-Hiring-Darren-Carroll-Partner,Businesswire.com,,2020-01-08T14:12:40Z,0.44
699322,ABBV,AbbVie sets executive team to lead company after Allergan merger,"AbbVie (NYSE:ABBV) announces a new global business, Allergan Aesthetics, which includes BOTOX Cosmetic, Juvederm and Coolsculpting body contouring, that will be led by Allergan's current SVP, U.S. Med",SA Editor Douglas W. House,https://seekingalpha.com/news/3530374-abbvie-sets-executive-team-to-lead-company-after-allergan-merger,Seekingalpha.com,,2020-01-08T13:27:51Z,0
699324,ABBV,"AbbVie Announces Leadership Team and Creation of New Business, Allergan Aesthetics, Upon Completion of Acquisition","AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced the creation of a new global business, Allergan Aesthetics, an AbbVie company, and the proposed leadership team for the combined company, effective upon the expected first…",PR Newswire,https://news.yahoo.com/abbvie-announces-leadership-team-creation-130000368.html,Yahoo.com,,2020-01-08T13:00:00Z,0.74
699325,ABBV,Better Buy: AbbVie vs. Biogen,"Both of these pharma giants have encountered obstacles recently, but which of them is the better buy now?",newsfeedback@fool.com (Prosper Junior Bakiny),https://www.fool.com/investing/2020/01/08/better-buy-abbvie-vs-biogen.aspx,Fool.com,,2020-01-08T12:00:00Z,0.61
698453,LLY,Eli Lilly Veteran Enrique Conterno Named FibroGen CEO,"<p>Enrique Conterno, a 27-year veteran of Eli Lilly, has been appointed CEO of FibroGen (NASDAQ: FGEN). He is also joining the San Francisco company’s board of directors. Conterno retired from Lilly last year, where he was most recently president of Lilly USA…",Frank Vinluan,https://xconomy.com/san-francisco/2020/01/07/eli-lilly-veteran-enrique-conterno-named-fibrogen-ceo/,Xconomy.com,,2020-01-07T21:40:45Z,0
